id,username,created_at,lng,lat,text
1517618727717535744,PHRIresearch,Fri Apr 22 21:37:55 +0000 2022,-80.29651899999999,43.1457345,👏Prof Sulafa in #Sudan on @worldheartfed #WHF Award for Advocacy in #Cardiovascular Health
1517618728560513024,Hotwielzz,Fri Apr 22 21:37:55 +0000 2022,-111.91702599999999,40.765805,If I'm that guy who found millions of chapos money in my yard I'm taking it and moving out of the country and going off the grid
1517618726958419969,Blacsexcellence,Fri Apr 22 21:37:55 +0000 2022,-77.0143985,38.898602999999994,"Don’t you just love reverse cowgirl? 😍🥵 Come check us out tonight, going live on Onlyfans 12midnight EST. Watch me… https://t.co/nhRQjRtgdm"
1517618730339033089,RA2022RAra,Fri Apr 22 21:37:55 +0000 2022,-77.60468399999999,41.1179365,@GOPLeader Wrong again it’s to keep traitor creeps like you out of public office. Your are a corrupt paid off trait… https://t.co/9MhLwVJ6SX
1517618730590638081,studio_gal,Fri Apr 22 21:37:56 +0000 2022,-122.306264,38.2970715,@MongoFree Still working….
1517618730452279298,Blacsexcellence,Fri Apr 22 21:37:55 +0000 2022,-77.0143985,38.898602999999994,Subscribe &amp; watch tonight at https://t.co/I6JGO3bC1x
1517618730678857728,Greg64573290,Fri Apr 22 21:37:56 +0000 2022,-81.361334,35.7896265,"@kylegriffin1 And, cutting off ones nose to spite their face."
1517618730968223745,mikey_b1977,Fri Apr 22 21:37:56 +0000 2022,-81.2487865,42.9488405,@jmccall54 @marcusryanzorra @RT_OHagan91 @coraliew You’re not wrong!! She’s a Celtics fan but I don’t hold that against her
1517618732335611905,_xoxorobyn,Fri Apr 22 21:37:56 +0000 2022,-80.926628,33.6311395,Unnecessary attitudes from a dude be so unattractive 🤮
1517618732750807040,NeaMonique1111,Fri Apr 22 21:37:56 +0000 2022,-95.401913,29.709804,salmon + spicy tuna poke bowl 🍲  #sushi #FoodieFriday https://t.co/x1PCQzk5eo
1517618734118191105,dmc_cotie,Fri Apr 22 21:37:56 +0000 2022,-73.9685415,40.780709,@PuckinSassPot Discrimatory to our less endowed ladies who are just as huggable 😂
1517618734453637125,The_Real_McCoy,Fri Apr 22 21:37:56 +0000 2022,-97.754724,30.323345500000002,"@thatkneegro Titleist AP1 718 irons and Vokey wedges, Titleist TS2 Driver, Callaway Mavrik 5-Wood, Scotty Cameron putter"
1517618735451881473,Nancyabell51,Fri Apr 22 21:37:57 +0000 2022,-85.7223455,38.195555,@Hellbeastly Boop! ❤️
1517618734659219457,Britt_Holt9,Fri Apr 22 21:37:56 +0000 2022,-96.69093699999999,32.9644845,"Yay! My yard sign arrived today. Richardson, don’t forget early voting starts Monday! https://t.co/wzefWUD4do"
1517618736643153920,JuliaMellett,Fri Apr 22 21:37:57 +0000 2022,-80.18183450000001,38.9201425,Football season is back(-ish)!
1517618736911503360,MNState0fHockey,Fri Apr 22 21:37:57 +0000 2022,-88.23338799999999,43.1335485,Hey @BarackObama - Here is some of that misinformation you were talking about.
1517618738488610826,ldesterre,Fri Apr 22 21:37:57 +0000 2022,-82.321127,35.617675000000006,@gtconway3d @Redpainter1 NEVER!
1517618738509484033,NKCChief,Fri Apr 22 21:37:57 +0000 2022,-94.5592815,39.1000485,4:30pm client meetings on a Friday are the worst. Especially when they don’t fucking show up on time. https://t.co/jHKwTwE7eJ
1517618738974973952,TroyHermo,Fri Apr 22 21:37:58 +0000 2022,-117.0226945,38.502147,Personally wouldn’t play it with Senzatela 0-1 lifetime NRFI vs tigers and had a 9.13 first inning ERA on the road.… https://t.co/xjoMrwzJKW
1517618739956658176,honeyddew,Fri Apr 22 21:37:58 +0000 2022,-74.7243235,40.073040500000005,No longer bimbo- award winner in stem https://t.co/iUf4dLISoE
1517618742066393095,Eleanor69702467,Fri Apr 22 21:37:58 +0000 2022,-94.2791215,39.0148605,@_7_6__NEWS Loving the AMERICAN enterprise system when it works at its best!
1517618745040064513,colombian085,Fri Apr 22 21:37:59 +0000 2022,-80.2333285,25.7823535,@a_rivera914 Eyy congratsss lovee
1517618745279234048,HugoThePinkCat,Fri Apr 22 21:37:59 +0000 2022,-73.723025,45.557830499999994,@amunfox @JakeTheFox12 But the pride flags didn't fit properly then.🤷🏻‍♂️
1517618745723731970,republicoflucha,Fri Apr 22 21:37:59 +0000 2022,-118.15598,34.11605,Just posted a photo @ Republic of Lucha https://t.co/gaTDazEMj6
1517618745367269377,the_neverafter,Fri Apr 22 21:37:59 +0000 2022,-88.10603,41.683339000000004,Full EP is officially out!! Jam ‘Art of Separation’ in its entirety on all major platforms!! https://t.co/M5Mg0Fhq9Z
1517618747950862336,dantemc32,Fri Apr 22 21:38:00 +0000 2022,-116.929102,32.3328765,Midday naps are a must.
1517618748710174728,H00LiGAN_ROBB,Fri Apr 22 21:38:00 +0000 2022,-79.399611,36.052239,Ripping &amp;nd Running Done.
1517618748932255744,ThankYouTaceGod,Fri Apr 22 21:38:00 +0000 2022,-118.4119065,34.0207895,@AcunaPlusButler @ginoptimist @JayDaDot @wardellspoole @xxxmatentacion @VoochLa @ramon_rican Heat Fans talking abou… https://t.co/D0YNyWFAf7
1517618749439758337,cassmacias22,Fri Apr 22 21:38:00 +0000 2022,-121.2380875,37.8164535,Don’t you love it when someone breaks into your car &amp; steals one of your makeup bags?! I’m most upset at losing my… https://t.co/wM7a9ReJBt
